id,name,host_id,host_name,room_type,price,minimum_nights,availability_365,,
22213425,胡同·外#舒适小屋#,50399186,Jenny,39.93342,116.4111,Entire home/apt,228,1,333
22213961,"《知寓Life》10号线角门博爱医院附近精品公寓,临近南站西单｡",157983672,佩文,39.84037,116.3868,Entire home/apt,336,1,0
22214007,【空中花园】前门天安门崇文门王府井协和同仁医院阳光舒适大床房(二),87432646,Yu,39.90213,116.41802,Entire home/apt,597,1,350
22214008,"德内/积水潭医院附近独门大院里的舒适工业风精品Loft,含电暖气､冷暖空调,步行5分钟到达后海边",106863511,先锋,39.94109,116.38189,Entire home/apt,866,1,173
22216380,"望京 中央美术学院旁 温馨独立卧室 1.5公里可达798艺术区,设备功能齐全 欢迎入住",156266380,晓东,39.9809,116.46618,Private room,127,1,0
22217310,N8通州万达广场 六号线北关站 八通线北苑站 宋庄画家村武夷花园商圈首都机场 西客站 南锣鼓巷 后海,151310310,白,39.9174,116.6574,Entire home/apt,369,1,291
22217633,"精装地铁房,地铁14号15号换乘站“望京站”SOHO首开广场福码大厦绿地中心奔驰大厦金辉大厦港旅大厦",88798307,秋香,39.99781,116.46752,Shared room,362,1,365
22219045,碧泱-方庄天坛王府井协和医院五号线两居,155053807,Teresa,39.86944,116.42817,Entire home/apt,691,1,158
22219376,"国贸CBD双井地铁10号线,设计师之作美式投影大床房",116642411,Li Jie,39.90053,116.46921,Entire home/apt,530,1,361
22219971,798艺术中心附近将台地铁电子城小区现代中式温馨大床房,150886770,扬,39.96313,116.50396,Private room,201,2,365
22220298,昕居民宿-北欧略影/近望京地铁站/西门子大厦/望京医院/美院/望京soho/阿里,32635223,Xinwei,39.98643,116.47222,Entire home/apt,349,1,258
22222173,Haidian Qu 看得见风景的房子,136518662,硕,40.06499,116.35992,Shared room,503,3,0
22223643,【萌喵&鲜花】【主卧】Sissi的阳光清新北欧风新房子/地铁一号线,146994474,Sissi,39.90267,116.19991,Private room,201,1,91
22224775,"一月特惠:地铁2､4､6､13号线旁宁静地中海单间,紧邻金融街西直门展览馆动物园五栋大楼等",35287975,Ting,39.93601,116.34943,Private room,268,1,90
22235561,"看得见金光的屋子,雍和宫,五道营胡同,安定门,2号线,5号线,公交总站｡两层小楼,还有一个天台",120500029,Yao遥,39.94825,116.41233,Entire home/apt,181,5,1
22240312,Jan的家-车公庄西路-清华北大国图北海后海南锣鼓巷地铁直达-24小时热水南北向温馨两居,108549948,Jian,40.03481,116.30933,Entire home/apt,470,1,349
22240834,明之家,138769783,刘韧,39.92941,116.34334,Entire home/apt,698,1,174
22241861,近武警总医院地铁直达西单天安门王府井北欧两居,162523697,德宝,39.90657,116.26419,Entire home/apt,530,1,362
22243090,『春季特惠』【21度】梦幻美居 近清华北大北理工人大高等学府 中关村 苏州街 地铁10号线海淀黄庄站,119706958,如怡,39.96774,116.31059,Entire home/apt,396,1,338
22243838,【光韵】朝阳医院 地铁六号线三里屯中戏 工人体育场 国贸 世贸天阶 东大桥 地铁两居室,119706958,如怡,39.92632,116.44853,Entire home/apt,691,7,352
22250210,古北水镇 观景别墅  复式loft豪华景观叠墅   亲子别墅(仅接内宾),162498294,糖果,40.64537,117.26753,Entire home/apt,517,1,269
22250937,小爱之家(사랑 집),118805456,佳欢,39.95315,116.38005,Private room,188,1,0
22251001,24.紧邻南锣鼓巷.时尚“唐”电影聚会多功能房,85983323,弥邸设计师公寓,39.93082,116.40904,Entire home/apt,530,1,359
22251229,北京精装温馨两居地铁四号线,162587187,晓雯,39.72264,116.34243,Private room,67,7,0
22252058,"(北航,北影,北医三院)知春路地铁口的温馨单间",29605408,Maggie,39.9748,116.34643,Private room,255,1,365
22252131,26.紧邻南锣鼓巷.时尚“明”电影开间,85983323,弥邸设计师公寓,39.93202,116.41273,Entire home/apt,490,1,129
22252332,27.紧邻南锣鼓巷.“民国时代”电影主题开间,85983323,弥邸设计师公寓,39.93018,116.41109,Entire home/apt,490,1,131
22253811,"北京中心南锣鼓巷旁独卫阳光整套公寓(No foreign visitors

)",158546522,天空,39.93377,116.41175,Entire home/apt,228,1,18
22253892,国贸CBD世贸天阶商务家庭房712,160927448,小楠,39.91714,116.45288,Private room,671,1,346
22254076,紧邻地铁天安门前门天坛大栅栏出行方便可做饭洗衣落地窗透亮视野好复式酒店公寓Chinese Only,153564436,峰,39.88926,116.40187,Entire home/apt,691,1,365
22255802,"(北航,北医,北影)知春路地铁口温馨小单间",29605408,Maggie,39.97371,116.34439,Private room,255,1,365
22256010,"Music, figure, lovely cat and our sweet home",82845717,Tracy,39.95746,116.41044,Private room,148,3,125
22256073,"(北航,北影,北医三院)知春路地铁口温馨大单间",29605408,Maggie,39.97389,116.34492,Private room,255,1,365
22257174,"颐和午后阳光,简约一居",57465789,Yingjie,39.96101,116.27862,Entire home/apt,382,4,84
22259838,国贸CBD1号7号14号线地铁设计师大床房整租,39978678,Lucia,39.89972,116.51205,Entire home/apt,295,1,94
22267844,北京·诉说  国贸CBD23平米超大卧室,157102818,Yuki,39.89889,116.44945,Private room,228,1,51
22268899,《脸谱别墅“Home Party》VR体验新趋势超强KTV接团队生日趴､聚会团建趴等,162732312,连杰,40.11673,116.73884,Entire home/apt,2677,1,81
22269444,十里堡/6号线/有跑步机/Wendy's home,85968921,达子,39.91757,116.50149,Private room,168,1,5
22270244,HolyNite❤全新童话镇精品套房位置极佳,70926641,觅恩,39.96674,116.49002,Entire home/apt,570,1,363
22270693,"Large private bedroom in Jinsong, Chaoyang Distri",14385547,Elisa,39.88558,116.4708,Private room,121,3,0
22271888,huanlegu落地大窗美居,149351797,Janice,39.86008,116.50898,Entire home/apt,577,2,84
22273804,【天安门·畔】步行至王府井 天安门 故宫 协和 近地铁1/5号线 机场火车地铁可达 通透阳光近北京站,94320778,Joanna,39.90822,116.41886,Entire home/apt,1355,30,261
22273930,近地铁 温馨舒适超软大床房,162722266,振超,40.06145,116.41767,Private room,550,1,0
22275027,Modern Designed Apartment in University District,111483888,Degen,39.94066,116.30805,Entire home/apt,396,1,16
22275264,近北京西站天安门故宫南锣鼓巷双地铁精品三居套房,162783390,北京小杰家,39.86907,116.28996,Entire home/apt,691,1,361
22282152,"紧临13号线回龙观地铁,方便去天安门等",84837923,William,40.07189,116.33783,Entire home/apt,268,1,364
22284726,【暑期特惠】老北京胡同 步行至天安门  故宫 景山北海西单 王府井步行街协和医院 南锣鼓巷后海酒吧街,153994278,嘉豪,39.92052,116.40635,Entire home/apt,644,1,315
22286193,【优雅之居】近三里屯工体旁 可步行到太古里世贸天阶芳草地  两居,119706958,如怡,39.92403,116.44484,Entire home/apt,557,3,353
22287290,#2 Ivy's House /东直门/机场线/三里屯/工体/离地铁近,26602656,Ivy,39.93988,116.44516,Private room,289,3,207
22287615,The TianAnMen square The Forbidden City apartmen,139989152,Frank,39.76048,116.34871,Private room,168,1,360
22288188,*CENTRAL* Light&Spacious Stylish Apartment,46508212,小麦,39.89313,116.44475,Entire home/apt,470,2,174
22288556,世贸天阶服务式公寓,70783702,Tracy,39.91886,116.4519,Entire home/apt,597,1,355
22289803,"地铁2､4､6､13号线旁宁静地中海两居大卧,紧邻金融街西直门展览馆动物园五栋大楼等",35287975,Ting,39.9366,116.34884,Private room,275,1,83
22290121,"新春特惠:地铁2､4､6､13号线旁浪漫地中海,临故宫天安门直达颐和园北大清华等众多高校及景点",35287975,Ting,39.93544,116.34895,Entire home/apt,886,2,82
22293860,光大新濠酒店公寓01 新北京中心 新光大中心 通州北关直达国贸 呼家楼五星级酒店式公寓宜家风大床房,162045244,新光大酒店公寓,39.91546,116.66112,Entire home/apt,268,1,365
22295400,【Sun house 】,67175482,Sha,39.93228,116.25108,Entire home/apt,268,1,65
22295742,核桃的阳光房,59848707,丹蒙,39.93772,116.13912,Private room,87,1,0
22295791,Amazing view on the 28th floor,106859535,Jasmine,39.91809,116.45589,Private room,503,1,364
22296264,【吾心安处是吾家客栈 】邻1号线大望路 国贸 华贸四惠站 CBD商圈无敌夜景 超棒巨幕电影(有房),153629408,丁丁姐,39.91312,116.48915,Shared room,101,1,163
22296566,Double room in wudaokou. 5min to the subway st.,161374460,Pawel,39.98964,116.33883,Private room,148,1,0
22297131,百子湾7号线地铁 设计感 做饭 长租 拍片 出差 干净 近双井 主卧出租,162978678,舒云,39.8972,116.50388,Private room,282,1,363
22297187,一间房民宿【连锁-北京】~周珊珊｡,141887700,珊珊,39.87704,116.30395,Private room,235,2,0
22297189,聚缘小院,161227728,首丽,40.0139,116.57319,Private room,382,2,84
22297242,国贸CBD 百子湾地铁 美式绅士一居室套房,144980986,LeBron,39.89644,116.50836,Entire home/apt,429,1,357
22299723,交通方便房间宽敞明亮,163002875,Summer,39.93907,116.443,Entire home/apt,799,2,0
22299909,《游鱼之境》主题房/未来科学城/方正木屋落地大飘窗/大床房/北欧原木风,66041780,飞鱼,40.11255,116.43092,Private room,107,1,360
22300720,夏目小屋,65160607,雪兰,39.90885,116.18445,Entire home/apt,651,1,177
22300732,百年师大·古韵老楼--豪华精选宿舍,115894212,XDong,39.95991,116.36235,Shared room,1000,1,0
22303204,近国贸CBD百子湾地铁-秘密花园精装Loft,116915690,佳,39.89385,116.50355,Entire home/apt,396,1,354
22308618,地铁6号线 大悦城 国贸 豪华大床房,148446971,晓欢,39.9227,116.50262,Entire home/apt,329,1,347
22308712,地铁6号线 朝阳大悦城 国贸 传媒大学 时尚一居,148446971,晓欢,39.91989,116.51636,Entire home/apt,389,1,347
22309195,故宫天安门西客站北欧风格精品房源,163091269,小慧,39.86563,116.29832,Entire home/apt,456,1,361
22309308,Marina@三里屯院子——钛白主题房间N1,160674938,筱竹,39.93017,116.46783,Private room,879,1,179
22309346,地铁6号线 朝阳大悦城 国贸 工业风美居,148446971,晓欢,39.92115,116.51568,Entire home/apt,591,1,347
22309466,什刹海､后海边温馨的白色小楼,106863511,先锋,39.94231,116.38731,Entire home/apt,1496,1,349
22309490,Marina@三里屯院子——酞青蓝主题房间N1,160674938,筱竹,39.92999,116.4667,Private room,879,1,179
22309582,Marina@三里屯院子——花青主题房间N1,160674938,筱竹,39.92853,116.46656,Private room,879,1,181
22309924,七里庄307医院直达西客站精装修温馨两居,163091269,小慧,39.86282,116.29117,Entire home/apt,396,1,365
22309932,北京海淀双榆树近人大地铁/左邻墨香馨家/北京人大/中关村/北大清华/圆明园/动物园/空调/暖气,158405830,Zlys0819,39.96633,116.33406,Entire home/apt,725,1,355
22309981,横桥休闲小院,125309664,老师,40.16804,116.19141,Private room,67,1,88
22310593,Marina@三里屯院子——胭脂主题房间N1,160674938,筱竹,39.9294,116.46547,Private room,879,1,179
22310635,世贸天街情侣圆床房2913,160927448,小楠,39.91763,116.45154,Entire home/apt,631,1,357
22310780,七里庄地铁9号线故宫天安门西客站(像素)精品大套房,163091269,小慧,39.86603,116.29518,Entire home/apt,591,1,293
22311443,二环性价比最高的带沙发温馨大主卧,152197936,于,39.87896,116.44823,Private room,127,30,0
22311807,二环内近安定门地铁北锣鼓巷钟鼓楼近后海什刹海老四合院现代简约装修独立房间,163118866,四海一家,39.94413,116.40324,Entire home/apt,235,4,110
22313283,Yang's Home 羊的窝,41275335,Jiayang,40.0815,116.36173,Private room,201,1,0
22313914,地铁5号线旁安静温馨小公寓,142915638,Mm,40.0396,116.41939,Entire home/apt,349,1,353
22314880,简湖住宿/自住房请提前咨询,162862403,庆玲,39.93658,116.49412,Private room,403,1,0
22315345,地铁8号线★什刹海南锣鼓巷黄金地段胡同里的温馨大三居,137901662,晗,39.9374,116.39737,Entire home/apt,899,2,75
22315504,"【校园漫步】紧靠两高校,玉渊潭,电视塔,近公主坟｡公交站一分钟地铁10分钟,朝南阳光空调卧室",115331719,G,39.92343,116.31546,Private room,161,1,72
22316680,☀️#长租优惠#落地窗80平的温馨浪漫屋,115106473,Ry,39.9135,116.49201,Entire home/apt,597,1,0
22316750,【拾光】近国贸CBD/双井/ 10号线/1号线天安门故宫大开间,54436429,兴伟,39.90693,116.46802,Entire home/apt,671,1,352
22317657,毗邻奥森鸟巢 地铁五号线 温馨舒适 大两居,161424991,海丽,40.0377,116.41759,Entire home/apt,456,2,16
22319754,三环内离地铁超近的温馨房间(限女生),24427137,Cooky,39.92164,116.48164,Private room,188,19,0
22320206,青年路 朝阳大悦城 地铁六号线 南锣鼓巷｢国美第一城｣,114687399,博,39.93487,116.5108,Entire home/apt,322,2,87
22327099,"西二旗地铁站,上地,回龙观,平价豪华单间(可接送机)",151999784,欠欠,40.05695,116.30814,Private room,221,1,0
22327120,竹里投影两居,163228396,觉,40.0884,116.54372,Entire home/apt,658,1,339
22327530,CBD中央电视台世贸天阶商务家庭精品一居室1602,160927448,小楠,39.9179,116.4532,Private room,718,1,364
22329102,黄金屋/约步行5分钟到地铁5号线/出门就是公交站/交通便利直达景点/附近有大型超市,52708799,Genle,40.07491,116.40995,Private room,248,1,360
22329941,西城西堤红山一室一厅58平整套短租,94461319,He,39.89441,116.33188,Entire home/apt,282,3,0
22330392,六里桥北京西站近地铁温馨一居直达天安门故宫长城,163117508,建刚,39.88037,116.31596,Entire home/apt,336,1,51
22330526,"简简单单,越住越舒服的温馨小空间",92238230,Julie,39.98688,116.47877,Private room,295,15,362
22331274,Nice and warm 1 brdm-located in Sanlitun,146992209,Y,39.93565,116.43901,Entire home/apt,557,1,355
22332691,地铁9号线七里庄站天安门故宫307医院精品两居,162783390,北京小杰家,39.86644,116.29222,Entire home/apt,429,1,363
22334219,【梨窝】朝阳望京美院旁 阳光大三居,49675355,文越,39.99082,116.46121,Entire home/apt,825,1,84
22335313,北影北航北电政法邮电交通大学北医三院保利海德西土城知春路Loft豪装大床房wifi投影,163286717,优友家,39.97519,116.35285,Entire home/apt,658,1,169
22335685,798将台地铁附近恒通电子城小区现代中式单间双人间,150886770,扬,39.96429,116.50577,Private room,168,2,365
22336722,"紧邻鸟巢水立方奥森国际会议中心步行轻松到,林大林客房紧邻地铁5号线安慧桥北公交车站,地铁方便达天安门",163309630,大林,39.9905,116.41109,Entire home/apt,302,1,0
22337350,9折 国贸后海10号线简约大床房,34161612,佳,39.88254,116.46761,Private room,188,1,295
22343068,清园鸟语,93443710,林,40.44368,116.66502,Entire home/apt,1288,1,172
22343659,望京SOHO798鸟巢水立方望京地铁房,152326357,严红,39.9946,116.46844,Entire home/apt,396,1,164
22343977,紧邻东五环北欧风格2居.东坝,12374802,Tingting,39.9692,116.52989,Entire home/apt,262,2,358
22346042,北京林业大学校内单间,153377823,Daisy,40.00698,116.34754,Shared room,67,1,89
22346511,｢上地一室一厅整租｣三房间均朝南 阳光洒满地 超干净超新,21443766,Olivia,40.03272,116.30271,Entire home/apt,255,1,4
22346785,老北京的新时代,102814497,雷,39.83992,116.2566,Entire home/apt,530,3,0
22346827,大空间春游别墅/免费早餐/阳光庭院露台/邻密云水库､古北水镇､京承高速,125122984,Dean,40.43954,116.92978,Entire home/apt,1483,1,0
22347268,"安心小屋!安静舒适!干净!给旅客舒服,温馨的环境,缓解旅游中的劳累!让游客滿意中来!滿意中去!",163403911,杨泽元,39.9977,116.47231,Private room,161,1,177
22347397,"百度附近,大两居,南北通透",94731657,春,40.06749,116.30931,Entire home/apt,3355,1,180
22347820,#一零的小雀巢MissCozy#高性价比便利300m和平西桥地铁站阳光充足俯瞰三环夜景超大公用空间,105505666,Yilin,39.96867,116.41566,Private room,121,1,0
22349131,【彩色三居】秀水街 国贸CBD 世贸天阶 地铁1号线~3站直达天安门故宫王府井 朝阳医院 协和医院,64255458,俊,39.90509,116.44681,Entire home/apt,644,1,356
