listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
5354823,2019-09-30,t,$1007.00,$1007.00,30.0,60.0
5433892,2019-08-06,t,$300.00,$300.00,1.0,1125.0
5433892,2019-09-02,t,$300.00,$300.00,1.0,1125.0
5473522,2019-12-26,f,$588.00,$588.00,1.0,1125.0
5473522,2019-12-14,f,$588.00,$588.00,1.0,1125.0
5491823,2019-08-08,t,$388.00,$388.00,1.0,1125.0
5491823,2020-01-24,t,$388.00,$388.00,1.0,1125.0
5500096,2019-11-16,t,$2684.00,$2684.00,1.0,1125.0
5500096,2019-08-05,t,$2550.00,$2550.00,1.0,1125.0
5512411,2019-12-06,t,$648.00,$648.00,1.0,1125.0
5512411,2019-09-14,t,$648.00,$648.00,1.0,1125.0
5513165,2019-07-03,t,$699.00,$699.00,1.0,1125.0
5513165,2019-07-13,t,$699.00,$699.00,1.0,1125.0
5517546,2020-01-12,t,$338.00,$338.00,1.0,1125.0
5517546,2020-03-27,t,$338.00,$338.00,1.0,1125.0
5517598,2019-05-24,f,$550.00,$550.00,3.0,1125.0
5517598,2019-07-03,f,$500.00,$500.00,3.0,1125.0
5517711,2019-05-13,f,$140.00,$140.00,1.0,1125.0
5517711,2020-01-26,f,$140.00,$140.00,1.0,1125.0
5539207,2019-05-25,t,$638.00,$638.00,1.0,1125.0
5539207,2019-05-14,t,$638.00,$638.00,1.0,1125.0
5542795,2020-03-12,t,$211.00,$211.00,1.0,1125.0
5542795,2019-05-22,t,$211.00,$211.00,1.0,1125.0
5571880,2019-04-21,t,$500.00,$500.00,1.0,10.0
5571880,2019-11-03,t,$500.00,$500.00,1.0,10.0
5572523,2019-05-05,f,$90.00,$90.00,1.0,1125.0
5572523,2019-04-22,f,$90.00,$90.00,1.0,1125.0
5573471,2020-03-31,f,$168.00,$168.00,1.0,1125.0
5573471,2020-03-04,f,$168.00,$168.00,1.0,1125.0
5577084,2019-05-16,f,$468.00,$468.00,3.0,30.0
5577084,2019-12-26,f,$468.00,$468.00,3.0,30.0
5594254,2020-02-14,f,$158.00,$158.00,1.0,1125.0
5594254,2019-06-29,t,$158.00,$158.00,1.0,1125.0
5608398,2019-07-21,t,$380.00,$380.00,2.0,1125.0
5608398,2019-04-23,f,$380.00,$380.00,2.0,1125.0
5611781,2019-05-14,t,$1800.00,$1800.00,1.0,1125.0
5611781,2019-08-22,t,$1800.00,$1800.00,1.0,1125.0
5622017,2019-05-27,t,$300.00,$300.00,3.0,1000.0
5622017,2019-09-03,t,$309.00,$309.00,3.0,1000.0
5631410,2019-05-30,t,$298.00,$298.00,1.0,180.0
5631410,2020-03-28,t,$298.00,$298.00,1.0,180.0
5644182,2019-11-22,t,$199.00,$199.00,1.0,1125.0
5644182,2019-06-25,t,$199.00,$199.00,1.0,1125.0
5654076,2019-07-12,t,$1998.00,$1998.00,1.0,1125.0
5654076,2019-08-31,t,$1998.00,$1998.00,1.0,1125.0
5665038,2019-09-16,t,$180.00,$180.00,1.0,5.0
5665038,2019-11-09,t,$233.00,$233.00,1.0,5.0
5687029,2019-12-03,t,$3000.00,$3000.00,1.0,1125.0
5687029,2019-09-25,t,$3000.00,$3000.00,1.0,1125.0
5709715,2020-01-10,t,$638.00,$638.00,1.0,1125.0
5709715,2019-11-22,t,$638.00,$638.00,1.0,1125.0
5714531,2019-06-10,t,$150.00,$150.00,1.0,1125.0
5714531,2019-08-07,t,$150.00,$150.00,1.0,1125.0
5740388,2019-09-21,f,$121.00,$121.00,2.0,1125.0
5740388,2019-08-13,f,$134.00,$134.00,2.0,1125.0
5741741,2019-08-05,f,$242.00,$242.00,2.0,1125.0
5741741,2019-10-14,f,$242.00,$242.00,2.0,1125.0
5741800,2019-05-09,t,$200.00,$200.00,1.0,365.0
5741800,2019-07-14,t,$200.00,$200.00,1.0,365.0
5768441,2019-12-19,t,$90.00,$90.00,1.0,1125.0
5768441,2019-10-27,t,$90.00,$90.00,1.0,1125.0
5777349,2019-05-14,f,$588.00,$588.00,1.0,1125.0
5777349,2020-04-11,f,$588.00,$588.00,1.0,1125.0
5777362,2019-06-08,t,$338.00,$338.00,1.0,1125.0
5777362,2020-03-13,t,$338.00,$338.00,1.0,1125.0
5778638,2020-04-14,t,$180.00,$180.00,2.0,1125.0
5778638,2020-01-04,t,$180.00,$180.00,2.0,1125.0
5828761,2019-05-29,t,$230.00,$230.00,3.0,92.0
5828761,2019-09-26,f,$230.00,$230.00,3.0,92.0
5839731,2019-08-16,t,$680.00,$680.00,1.0,1125.0
5839731,2019-09-27,t,$680.00,$680.00,1.0,1125.0
5841968,2019-10-12,t,$361.00,$361.00,2.0,1125.0
5841968,2019-08-31,t,$518.00,$518.00,2.0,1125.0
5863936,2019-07-08,f,$268.00,$268.00,7.0,1125.0
5863936,2020-04-03,t,$268.00,$268.00,7.0,1125.0
5865446,2019-11-17,t,$135.00,$135.00,1.0,1125.0
5865446,2019-10-14,t,$135.00,$135.00,1.0,1125.0
5875406,2020-02-20,t,$418.00,$418.00,1.0,1125.0
5875406,2019-10-26,t,$418.00,$418.00,1.0,1125.0
5876210,2020-02-02,f,$600.00,$600.00,1.0,30.0
5876210,2020-04-08,f,$600.00,$600.00,1.0,30.0
5887641,2020-02-16,t,$256.00,$256.00,1.0,1125.0
5887641,2020-02-14,t,$256.00,$256.00,1.0,1125.0
5894312,2019-05-10,t,$220.00,$220.00,1.0,1125.0
5894312,2019-08-26,f,$220.00,$220.00,1.0,1125.0
5905794,2019-05-17,t,$598.00,$598.00,1.0,1125.0
5905794,2020-03-16,t,$671.00,$671.00,1.0,1125.0
5912245,2020-03-12,f,$174.00,$174.00,1.0,4.0
5912245,2019-08-19,f,$154.00,$154.00,1.0,4.0
5953887,2019-06-11,t,$269.00,$269.00,1.0,90.0
5953887,2019-04-19,t,$299.00,$299.00,2.0,90.0
5982248,2019-08-28,t,$403.00,$403.00,1.0,30.0
5982248,2019-04-23,t,$403.00,$403.00,1.0,30.0
5982385,2019-08-23,t,$200.00,$200.00,15.0,1125.0
5982385,2019-12-30,t,$200.00,$200.00,15.0,1125.0
5993502,2019-11-24,t,$358.00,$358.00,1.0,1125.0
5993502,2019-09-29,t,$358.00,$358.00,1.0,1125.0
6006911,2019-06-13,t,$598.00,$598.00,1.0,1125.0
6006911,2019-10-15,t,$598.00,$598.00,1.0,1125.0
6019307,2019-11-16,f,$499.00,$499.00,1.0,1125.0
6019307,2019-04-29,f,$399.00,$399.00,1.0,1125.0
6034500,2019-08-30,f,$490.00,$490.00,2.0,60.0
6034500,2019-12-28,f,$490.00,$490.00,2.0,60.0
6058402,2020-01-01,t,$198.00,$198.00,1.0,30.0
6058402,2020-02-23,t,$198.00,$198.00,1.0,30.0
6067156,2020-03-10,t,$188.00,$188.00,3.0,1125.0
6067156,2019-08-04,t,$188.00,$188.00,3.0,1125.0
6073229,2019-05-01,f,$339.00,$339.00,1.0,1125.0
6073229,2020-02-14,f,$360.00,$360.00,1.0,1125.0
6086159,2020-02-02,f,$633.00,$633.00,1.0,1125.0
6086159,2019-07-03,t,$798.00,$798.00,1.0,1125.0
6094759,2019-09-13,t,$339.00,$339.00,1.0,1125.0
6094759,2020-03-11,t,$289.00,$289.00,1.0,1125.0
6095652,2019-10-23,f,$150.00,$150.00,1.0,1125.0
6095652,2019-11-25,f,$150.00,$150.00,1.0,1125.0
6115173,2020-04-11,t,$175.00,$175.00,15.0,1125.0
6115173,2019-07-21,t,$175.00,$175.00,15.0,1125.0
6121324,2020-01-11,f,$158.00,$158.00,1.0,180.0
6121324,2019-07-15,t,$158.00,$158.00,1.0,180.0
6130218,2019-12-11,f,$106.00,$106.00,3.0,1125.0
6130218,2019-04-21,t,$99.00,$99.00,3.0,1125.0
6134230,2019-12-27,t,$1500.00,$1500.00,2.0,60.0
6134230,2019-10-08,t,$1500.00,$1500.00,2.0,60.0
6142103,2020-03-28,t,$503.00,$503.00,5.0,1125.0
6142103,2019-11-15,t,$503.00,$503.00,5.0,1125.0
6163631,2019-08-08,t,$2000.00,$2000.00,1.0,1125.0
6163631,2019-10-06,t,$2000.00,$2000.00,1.0,1125.0
6190598,2019-12-02,f,$195.00,$195.00,1.0,1125.0
6190598,2019-10-14,t,$195.00,$195.00,1.0,1125.0
6202834,2019-09-08,t,$258.00,$258.00,1.0,1125.0
6202834,2019-09-27,t,$258.00,$258.00,1.0,1125.0
6203040,2019-06-14,t,$138.00,$138.00,2.0,68.0
6203040,2019-08-01,f,$138.00,$138.00,2.0,68.0
6203323,2019-06-30,t,$138.00,$138.00,2.0,1125.0
6203323,2019-12-22,f,$138.00,$138.00,2.0,1125.0
6207089,2019-12-07,t,$799.00,$727.00,1.0,1125.0
6207089,2019-06-01,t,$799.00,$727.00,1.0,1125.0
6215542,2020-04-10,t,$298.00,$298.00,1.0,1125.0
6215542,2020-01-14,t,$298.00,$298.00,1.0,1125.0
6223892,2020-03-27,t,$488.00,$488.00,1.0,1125.0
6223892,2020-03-04,t,$488.00,$488.00,1.0,1125.0
6232044,2019-05-05,t,$799.00,$799.00,1.0,1125.0
6232044,2020-01-04,t,$799.00,$799.00,1.0,1125.0
6234168,2019-09-15,t,$299.00,$299.00,1.0,30.0
6234168,2019-11-12,t,$299.00,$299.00,1.0,30.0
6243028,2020-02-23,f,$799.00,$799.00,1.0,1125.0
6243028,2020-03-07,f,$799.00,$799.00,1.0,1125.0
6243357,2020-01-20,f,$799.00,$799.00,1.0,1125.0
6243357,2019-05-28,t,$799.00,$799.00,1.0,1125.0
6243409,2020-04-08,t,$888.00,$888.00,1.0,1125.0
6243409,2019-11-01,t,$888.00,$888.00,1.0,1125.0
6262650,2019-08-30,f,$180.00,$180.00,1.0,1125.0
6262650,2019-11-07,f,$180.00,$180.00,1.0,1125.0
6279324,2020-03-20,t,$419.00,$419.00,1.0,1125.0
6279324,2019-12-06,f,$419.00,$419.00,1.0,1125.0
6285144,2019-11-18,t,$338.00,$338.00,1.0,1125.0
6285144,2020-02-04,t,$338.00,$338.00,1.0,1125.0
6285956,2020-01-29,t,$240.00,$240.00,1.0,1125.0
6285956,2019-05-24,t,$200.00,$200.00,1.0,1125.0
6293257,2020-01-15,f,$300.00,$300.00,1.0,15.0
6293257,2020-01-22,f,$300.00,$300.00,1.0,15.0
6293274,2020-01-25,t,$2145.00,$2145.00,1.0,1125.0
6293274,2019-10-13,t,$2010.00,$2010.00,1.0,1125.0
6299067,2019-07-15,t,$300.00,$300.00,1.0,1125.0
6299067,2019-12-24,t,$300.00,$300.00,1.0,1125.0
6300290,2019-08-20,t,$1150.00,$1150.00,1.0,1125.0
6300290,2019-10-22,t,$1150.00,$1150.00,1.0,1125.0
6307995,2019-05-20,t,$738.00,$738.00,1.0,1125.0
6307995,2019-07-10,t,$738.00,$738.00,1.0,1125.0
6317579,2019-06-25,t,$219.00,$219.00,30.0,30.0
6317579,2019-06-22,t,$219.00,$219.00,30.0,30.0
6328369,2019-09-06,t,$369.00,$369.00,1.0,1125.0
6328369,2019-12-01,t,$369.00,$369.00,1.0,1125.0
6333514,2019-08-12,t,$349.00,$349.00,6.0,1125.0
6333514,2020-04-02,t,$349.00,$349.00,6.0,1125.0
6363475,2019-10-12,t,$338.00,$338.00,1.0,1125.0
6363475,2019-06-12,t,$338.00,$338.00,1.0,1125.0
6368255,2019-06-26,t,$358.00,$358.00,1.0,100.0
6368255,2019-10-29,t,$358.00,$358.00,1.0,100.0
6384359,2019-11-11,t,$819.00,$819.00,1.0,1125.0
6384359,2019-10-23,t,$805.00,$805.00,1.0,1125.0
6392123,2020-02-11,f,$308.00,$308.00,1.0,1125.0
6392123,2019-08-18,t,$308.00,$308.00,1.0,1125.0
6430022,2019-09-11,t,$258.00,$258.00,2.0,1125.0
6430022,2019-06-03,t,$258.00,$258.00,2.0,1125.0
6438811,2019-06-06,f,$201.00,$201.00,1.0,3.0
6438811,2019-04-28,f,$201.00,$201.00,1.0,3.0
6453277,2020-04-10,f,$272.00,$272.00,5.0,1125.0
6453277,2019-08-19,f,$270.00,$270.00,5.0,1125.0
6454423,2019-06-24,f,$150.00,$150.00,1.0,200.0
6454423,2020-03-13,f,$171.00,$171.00,1.0,200.0
6472338,2020-01-10,f,$218.00,$218.00,1.0,1125.0
6472338,2019-06-23,f,$218.00,$218.00,1.0,1125.0
6481422,2019-09-02,t,$259.00,$259.00,1.0,1125.0
6481422,2020-01-08,f,$259.00,$259.00,1.0,1125.0
6517740,2019-10-04,t,$5000.00,$5000.00,1.0,1125.0
6517740,2020-02-09,t,$5000.00,$5000.00,1.0,1125.0
6545051,2020-02-06,f,$478.00,$478.00,2.0,1125.0
6545051,2019-08-17,f,$498.00,$498.00,2.0,1125.0
6562524,2019-05-21,t,$138.00,$138.00,2.0,67.0
6562524,2019-07-17,f,$138.00,$138.00,2.0,67.0
6578563,2020-04-12,t,$179.00,$179.00,2.0,1125.0
6578563,2019-10-16,t,$179.00,$179.00,2.0,1125.0
6591566,2019-10-31,t,$198.00,$198.00,1.0,1125.0
6591566,2019-09-04,t,$198.00,$198.00,1.0,1125.0
6596814,2019-08-04,t,$898.00,$898.00,1.0,1125.0
6596814,2019-12-30,t,$898.00,$898.00,1.0,1125.0
6602344,2020-04-03,f,$1880.00,$1880.00,1.0,1125.0
6602344,2020-03-07,f,$1880.00,$1880.00,1.0,1125.0
6616745,2019-04-18,f,$400.00,$400.00,1.0,1125.0
6616745,2020-03-12,t,$400.00,$388.00,1.0,1125.0
6619374,2020-01-18,t,$2300.00,$2300.00,1.0,1125.0
6619374,2019-07-26,t,$2300.00,$2300.00,1.0,1125.0
6622351,2019-06-29,t,$538.00,$538.00,1.0,1125.0
6622351,2019-09-10,t,$538.00,$538.00,1.0,1125.0
6646968,2020-01-02,t,$249.00,$249.00,1.0,60.0
6646968,2019-11-27,t,$249.00,$249.00,1.0,60.0
6670006,2019-10-26,f,$600.00,$600.00,2.0,1125.0
6670006,2019-05-19,f,$550.00,$550.00,2.0,1125.0
6680286,2019-08-28,f,$328.00,$328.00,2.0,1124.0
6680286,2019-12-08,f,$328.00,$328.00,2.0,1124.0
6692071,2020-03-08,f,$704.00,$704.00,2.0,30.0
6692071,2020-03-01,f,$704.00,$704.00,2.0,30.0
6694197,2019-10-02,t,$338.00,$338.00,1.0,1125.0
6694197,2019-12-21,f,$338.00,$338.00,1.0,1125.0
6715189,2019-10-24,t,$91.00,$56.00,15.0,720.0
6715189,2019-11-11,t,$91.00,$56.00,15.0,720.0
6718751,2019-08-10,t,$158.00,$158.00,1.0,1125.0
6718751,2019-06-14,t,$158.00,$158.00,1.0,1125.0
6720546,2019-12-08,t,$398.00,$358.00,3.0,1125.0
6720546,2020-03-04,t,$398.00,$358.00,3.0,1125.0
6731352,2019-10-27,f,$211.00,$211.00,1.0,60.0
6731352,2020-03-03,f,$212.00,$212.00,1.0,60.0
6738607,2020-03-14,f,$233.00,$233.00,1.0,60.0
6738607,2019-10-15,f,$233.00,$233.00,1.0,60.0
6739725,2020-01-18,f,$236.00,$236.00,1.0,60.0
6739725,2020-03-30,f,$236.00,$236.00,1.0,60.0
6759712,2020-03-30,f,$260.00,$260.00,1.0,1125.0
6759712,2019-04-23,t,$260.00,$260.00,1.0,1125.0
6767658,2020-03-06,f,$488.00,$488.00,1.0,90.0
6767658,2019-05-10,t,$488.00,$488.00,1.0,90.0
6767767,2019-10-01,f,$538.00,$538.00,1.0,1125.0
6767767,2019-06-16,t,$538.00,$538.00,1.0,1125.0
6768183,2019-11-27,t,$358.00,$358.00,1.0,1125.0
6768183,2020-01-27,t,$358.00,$358.00,1.0,1125.0
6769409,2019-11-03,t,$418.00,$418.00,1.0,1125.0
6769409,2019-12-19,t,$418.00,$418.00,1.0,1125.0
6769464,2019-07-06,t,$178.00,$178.00,1.0,1125.0
6769464,2020-01-27,t,$178.00,$178.00,1.0,1125.0
6769491,2020-03-06,t,$388.00,$388.00,1.0,1125.0
6769491,2019-04-25,t,$388.00,$388.00,1.0,1125.0
6769629,2019-09-27,t,$388.00,$388.00,1.0,1125.0
6769629,2019-11-16,t,$388.00,$388.00,1.0,1125.0
6801565,2019-09-07,t,$260.00,$260.00,1.0,1125.0
6801565,2020-02-01,t,$260.00,$260.00,1.0,1125.0
6808986,2019-08-30,t,$170.00,$170.00,3.0,1125.0
6808986,2019-07-09,t,$170.00,$170.00,3.0,1125.0
6813166,2019-10-26,t,$405.00,$405.00,1.0,1125.0
6813166,2020-01-14,t,$405.00,$405.00,1.0,1125.0
6820153,2020-03-26,f,$105.00,$105.00,5.0,1125.0
6820153,2020-03-23,f,$105.00,$105.00,5.0,1125.0
6825001,2020-02-29,f,$178.00,$178.00,1.0,1125.0
6825001,2019-06-29,t,$178.00,$178.00,1.0,1125.0
6827135,2019-10-03,t,$388.00,$388.00,1.0,1125.0
6827135,2019-08-03,t,$388.00,$388.00,1.0,1125.0
6837530,2019-06-06,t,$168.00,$168.00,1.0,1125.0
6837530,2019-12-21,f,$168.00,$168.00,1.0,1125.0
6839612,2019-12-25,t,$436.00,$436.00,2.0,1125.0
6839612,2019-09-13,t,$436.00,$436.00,2.0,1125.0
6843240,2019-08-20,f,$588.00,$588.00,1.0,1125.0
6843240,2019-07-25,f,$588.00,$588.00,1.0,1125.0
6845824,2019-11-19,f,$108.00,$108.00,3.0,1125.0
6845824,2019-08-06,t,$99.00,$99.00,3.0,1125.0
6852864,2020-02-05,t,$350.00,$350.00,2.0,1125.0
6852864,2019-07-04,t,$380.00,$380.00,2.0,1125.0
6855919,2019-05-01,t,$498.00,$498.00,1.0,1125.0
6855919,2019-11-05,t,$418.00,$418.00,1.0,1125.0
6855920,2019-06-15,t,$418.00,$418.00,1.0,1125.0
6855920,2020-02-06,t,$418.00,$418.00,1.0,1125.0
6856386,2019-05-10,t,$498.00,$498.00,1.0,1125.0
6856386,2019-10-19,t,$498.00,$498.00,1.0,1125.0
6862828,2019-11-15,f,$1800.00,$1800.00,1.0,1125.0
6862828,2019-11-24,f,$1800.00,$1800.00,1.0,1125.0
6871885,2020-02-18,t,$518.00,$518.00,1.0,1125.0
6871885,2019-06-29,t,$518.00,$518.00,1.0,1125.0
6874842,2019-04-18,f,$498.00,$498.00,1.0,30.0
6874842,2019-10-22,f,$498.00,$498.00,1.0,30.0
6875342,2019-08-26,t,$242.00,$242.00,3.0,1125.0
6875342,2019-09-30,t,$242.00,$242.00,3.0,1125.0
6887869,2020-03-30,f,$240.00,$240.00,2.0,1125.0
6887869,2019-07-08,f,$240.00,$240.00,2.0,1125.0
6889629,2019-12-15,f,$278.00,$278.00,2.0,1125.0
6889629,2019-05-28,f,$278.00,$278.00,2.0,1125.0
6892408,2020-01-11,t,$698.00,$698.00,1.0,1125.0
6892408,2019-07-28,t,$598.00,$598.00,1.0,1125.0
6902700,2019-08-30,t,$215.00,$215.00,1.0,365.0
6902700,2019-08-13,t,$202.00,$202.00,1.0,365.0
6902927,2020-03-02,f,$680.00,$680.00,1.0,7.0
6902927,2019-08-26,f,$680.00,$680.00,1.0,7.0
6908156,2019-09-06,t,$5500.00,$5500.00,1.0,1125.0
6908156,2019-07-30,t,$5000.00,$5000.00,1.0,1125.0
6914699,2019-09-08,t,$650.00,$650.00,1.0,100.0
6914699,2019-04-18,t,$650.00,$650.00,1.0,100.0
6921435,2019-09-21,t,$150.00,$150.00,3.0,1125.0
6921435,2020-02-03,t,$176.00,$176.00,3.0,1125.0
6926692,2019-08-30,t,$198.00,$198.00,1.0,1125.0
6926692,2019-04-17,t,$198.00,$198.00,1.0,1125.0
6956755,2019-08-19,t,$1580.00,$1580.00,1.0,1125.0
6956755,2020-02-26,t,$1580.00,$1580.00,1.0,1125.0
6977698,2019-06-15,t,$1280.00,$1280.00,1.0,1125.0
6977698,2019-12-19,t,$1080.00,$1080.00,1.0,1125.0
6981222,2019-12-11,t,$238.00,$238.00,1.0,365.0
6981222,2019-12-16,t,$238.00,$238.00,1.0,365.0
6997017,2019-07-14,t,$280.00,$280.00,1.0,1125.0
6997017,2020-03-28,t,$280.00,$280.00,1.0,1125.0
7002965,2019-08-13,f,$409.00,$409.00,2.0,365.0
7002965,2019-08-31,f,$409.00,$409.00,2.0,365.0
7025859,2019-06-25,f,$268.00,$268.00,1.0,1125.0
7025859,2019-04-21,f,$268.00,$268.00,1.0,1125.0
7038567,2019-08-22,t,$300.00,$300.00,1.0,1125.0
7038567,2019-06-24,t,$300.00,$300.00,1.0,1125.0
7060869,2019-05-07,t,$249.00,$249.00,2.0,1125.0
7060869,2020-03-01,t,$249.00,$249.00,2.0,1125.0
7076397,2019-07-24,f,$399.00,$399.00,1.0,1125.0
7076397,2020-01-21,f,$438.00,$438.00,1.0,1125.0
7076862,2019-04-19,f,$148.00,$148.00,1.0,1125.0
7076862,2020-04-01,t,$138.00,$138.00,1.0,1125.0
7077098,2020-03-17,f,$369.00,$369.00,1.0,1125.0
7077098,2020-01-28,f,$369.00,$369.00,1.0,1125.0
7080544,2020-01-17,t,$1007.00,$1007.00,5.0,180.0
7080544,2019-08-22,t,$1007.00,$1007.00,5.0,180.0
7084189,2020-03-17,f,$700.00,$700.00,1.0,1125.0
7084189,2020-01-24,f,$1000.00,$1000.00,1.0,1125.0
7120675,2020-01-22,t,$399.00,$399.00,2.0,1125.0
7120675,2019-05-26,t,$399.00,$399.00,2.0,1125.0
7121445,2019-07-28,t,$728.00,$728.00,1.0,1125.0
7121445,2019-05-14,t,$728.00,$728.00,1.0,1125.0
7134079,2020-02-04,t,$298.00,$298.00,1.0,1125.0
7134079,2019-12-31,t,$298.00,$298.00,1.0,1125.0
7134110,2020-01-18,t,$88.00,$88.00,1.0,1125.0
7134110,2019-04-21,t,$88.00,$88.00,1.0,1125.0
7134179,2019-05-15,f,$120.00,$120.00,2.0,1125.0
7134179,2019-07-18,f,$120.00,$120.00,2.0,1125.0
7141954,2019-12-11,t,$166.00,$166.00,1.0,1125.0
7141954,2019-08-02,t,$178.00,$178.00,1.0,1125.0
7150743,2019-10-15,t,$126.00,$126.00,1.0,1125.0
7150743,2019-11-09,t,$147.00,$147.00,1.0,1125.0
7151567,2019-11-11,t,$2188.00,$2188.00,1.0,1125.0
7151567,2019-04-21,t,$1998.00,$1998.00,1.0,1125.0
7152188,2019-11-27,t,$1267.00,$1267.00,1.0,1125.0
7152188,2019-05-18,t,$998.00,$998.00,1.0,1125.0
7156047,2019-07-03,t,$660.00,$660.00,1.0,1125.0
7156047,2020-01-05,t,$630.00,$630.00,1.0,1125.0
7170741,2019-05-23,f,$230.00,$230.00,2.0,1125.0
7170741,2019-12-25,t,$230.00,$230.00,2.0,1125.0
7207262,2019-05-28,f,$168.00,$168.00,1.0,1125.0
7207262,2020-04-02,f,$168.00,$168.00,1.0,1125.0
7207788,2019-12-11,f,$480.00,$480.00,2.0,1125.0
7207788,2019-11-09,f,$500.00,$500.00,2.0,1125.0
7228136,2019-06-11,t,$138.00,$138.00,5.0,90.0
7228136,2020-02-13,t,$146.00,$146.00,5.0,90.0
7228735,2019-12-08,f,$62.00,$62.00,1.0,1125.0
7228735,2019-06-14,f,$62.00,$62.00,1.0,1125.0
7232427,2020-01-09,f,$225.00,$225.00,1.0,60.0
7232427,2020-01-02,f,$225.00,$225.00,1.0,60.0
7232455,2020-01-17,t,$700.00,$700.00,1.0,1125.0
7232455,2020-04-12,t,$650.00,$650.00,1.0,1125.0
7232987,2019-06-27,t,$600.00,$600.00,1.0,100.0
7232987,2019-10-01,t,$600.00,$600.00,1.0,100.0
7239103,2020-04-02,f,$500.00,$500.00,1.0,100.0
7239103,2019-05-07,t,$500.00,$500.00,1.0,100.0
7254107,2019-06-29,t,$319.00,$319.00,3.0,31.0
7254107,2019-09-14,t,$327.00,$327.00,3.0,31.0
7275326,2019-07-16,t,$80.00,$80.00,6.0,1125.0
7275326,2019-06-25,t,$80.00,$80.00,6.0,1125.0
7310859,2019-09-27,f,$70.00,$70.00,5.0,1125.0
7310859,2019-08-14,f,$70.00,$70.00,5.0,1125.0
7314236,2019-11-04,t,$318.00,$318.00,60.0,100.0
7314236,2019-09-03,t,$293.00,$293.00,60.0,100.0
7314671,2020-03-28,t,$258.00,$258.00,30.0,100.0
7314671,2019-07-06,t,$258.00,$258.00,30.0,100.0
7316815,2019-05-23,t,$250.00,$250.00,45.0,100.0
7316815,2019-05-06,t,$250.00,$250.00,45.0,100.0
7332241,2019-12-28,f,$200.00,$200.00,1.0,1125.0
7332241,2019-11-29,f,$200.00,$200.00,1.0,1125.0
7339907,2019-10-13,f,$1080.00,$1080.00,1.0,30.0
7339907,2019-09-26,f,$1080.00,$1080.00,1.0,30.0
7381182,2019-08-28,f,$430.00,$430.00,1.0,60.0
7381182,2020-01-25,f,$443.00,$443.00,1.0,60.0
7390600,2019-10-14,t,$192.00,$192.00,1.0,1125.0
7390600,2019-07-24,t,$192.00,$192.00,1.0,1125.0
7406806,2019-12-13,t,$466.00,$466.00,3.0,1125.0
7406806,2019-07-01,f,$407.00,$407.00,3.0,1125.0
7411662,2020-04-13,t,$96.00,$96.00,1.0,1125.0
7411662,2019-08-26,t,$96.00,$96.00,1.0,1125.0
7429617,2020-02-21,t,$168.00,$168.00,1.0,1125.0
7429617,2019-06-23,t,$158.00,$158.00,1.0,1125.0
7446839,2019-12-21,f,$128.00,$128.00,7.0,1125.0
7446839,2019-06-15,t,$128.00,$128.00,7.0,1125.0
7462100,2020-03-10,t,$298.00,$298.00,1.0,1125.0
7462100,2019-07-29,t,$298.00,$298.00,1.0,1125.0
7462530,2020-02-25,t,$258.00,$258.00,1.0,1125.0
7462530,2019-09-01,t,$258.00,$258.00,1.0,1125.0
7462684,2019-04-17,t,$228.00,$228.00,1.0,1125.0
7462684,2019-07-25,t,$228.00,$228.00,1.0,1125.0
7462821,2020-01-16,t,$858.00,$858.00,2.0,1125.0
7462821,2019-05-06,t,$858.00,$858.00,2.0,1125.0
7464911,2019-07-30,f,$185.00,$185.00,1.0,1125.0
7464911,2019-07-12,f,$185.00,$185.00,1.0,1125.0
7487161,2020-02-14,t,$1150.00,$1150.00,2.0,30.0
7487161,2019-11-04,t,$1150.00,$1150.00,2.0,30.0
7496164,2019-06-16,t,$218.00,$218.00,1.0,3.0
7496164,2019-08-20,f,$138.00,$138.00,1.0,3.0
7507801,2019-07-27,t,$108.00,$108.00,3.0,1125.0
7507801,2019-11-23,f,$103.00,$103.00,3.0,1125.0
7510496,2019-08-19,t,$6000.00,$6000.00,14.0,1125.0
7510496,2020-03-22,t,$6000.00,$6000.00,14.0,1125.0
7512413,2019-09-21,t,$628.00,$628.00,1.0,1125.0
7512413,2020-04-01,t,$683.00,$683.00,1.0,1125.0
7532871,2019-05-15,t,$186.00,$186.00,5.0,180.0
7532871,2019-08-17,t,$186.00,$186.00,5.0,180.0
7539156,2020-02-16,t,$177.00,$177.00,1.0,365.0
7539156,2019-10-27,t,$176.00,$176.00,1.0,365.0
7554349,2019-07-21,f,$255.00,$255.00,3.0,1125.0
7554349,2020-03-07,f,$255.00,$255.00,3.0,1125.0
7562324,2019-12-20,t,$1880.00,$1880.00,1.0,1125.0
7562324,2019-06-16,t,$1680.00,$1680.00,1.0,1125.0
7565157,2019-05-15,f,$62.00,$62.00,1.0,1125.0
7565157,2020-01-31,f,$62.00,$62.00,1.0,1125.0
7567979,2020-01-25,f,$210.00,$210.00,1.0,100.0
7567979,2020-01-14,f,$205.00,$205.00,1.0,100.0
7580605,2019-08-01,t,$186.00,$186.00,360.0,1000000000.0
7580605,2019-09-17,t,$186.00,$186.00,360.0,1000000000.0
7583592,2019-07-16,f,$1298.00,$1103.00,1.0,365.0
7583592,2020-03-06,t,$650.00,$553.00,1.0,365.0
7624575,2020-01-15,f,$168.00,$168.00,7.0,1125.0
